id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
0,0,0.18,1890,34753.0,5.3999999999999995,2347,34816.0,0.0,5.940000000000146,0.0009495583115126985,0,1,0
1,0,0.13,7820,36413.0,3.9000000000000004,8265,36337.0,0.0,-13.78000000000011,-0.002911048251997936,0,1,1
2,0,0.18,11034,36783.0,5.3999999999999995,11484,36281.0,0.0,-95.75999999999968,-0.01446320311013235,0,1,2
3,0,0.19,14752,36201.0,5.7,15210,35695.0,0.0,-101.84000000000033,-0.014806220822629257,0,1,3
4,0,0.19,21672,34351.0,5.7,22110,34331.0,0.0,-9.500000000000181,-0.0014555617012605442,0,1,4
5,0,0.14,27185,36106.0,4.2,27662,36176.0,0.0,5.600000000000182,0.0011078491109511243,0,1,5
6,0,0.17,29505,35349.0,5.1000000000000005,29962,34810.0,0.0,-96.7300000000001,-0.01609663639706924,0,1,6
7,0,0.15,31027,35056.0,4.5,31603,35060.0,0.0,-3.899999999999636,-0.0007416704701049058,0,1,7
8,0,0.13,34305,35810.0,3.9000000000000004,35041,36132.0,0.0,37.959999999999674,0.008154146886344527,0,1,8
9,0,0.1,35790,36550.0,3.0,36336,36330.0,0.0,-25.0,-0.006839945280437756,0,1,9
10,0,0.11,37584,36123.0,3.3,38265,36560.0,0.0,44.76999999999971,0.011267059768014766,0,1,10
11,0,0.11,38980,36053.0,3.3,39716,36250.0,0.0,18.370000000000072,0.004632069453304875,0,1,11
12,0,0.12,41182,36419.0,3.5999999999999996,41903,37188.0,0.0,88.67999999999975,0.020291606029819543,0,1,12
13,0,0.11,42693,36919.0,3.3,43330,37490.0,0.0,59.50999999999949,0.014653701346190184,0,1,13
14,0,0.1,44637,37150.0,3.0,45364,37305.0,0.0,12.5,0.0033647375504710633,0,1,14
15,0,0.11,46105,37244.0,3.3,46772,37664.0,0.0,42.89999999999982,0.01047148533992048,0,1,15
16,0,0.11,48301,38220.0,3.3,49036,37971.0,0.0,-30.68999999999942,-0.00729984301412859,0,1,16
17,0,0.12,49779,37918.0,3.5999999999999996,50448,37442.0,0.0,-60.71999999999989,-0.01334458568489897,0,1,17
18,0,0.12,51942,37254.0,3.5999999999999996,52618,37617.0,0.0,39.9600000000004,0.008938637461749164,0,1,18
19,0,0.13,53225,37606.0,3.9000000000000004,53848,38112.0,0.0,61.880000000000656,0.012657554645535422,0,1,19
20,0,0.1,57057,38411.0,3.0,57812,38020.0,0.0,-42.100000000000364,-0.01096040196818629,0,1,20
21,0,0.11,59426,38489.0,3.3,60103,38430.0,0.0,-9.789999999999782,-0.0023123489828262107,0,1,21
22,0,0.14,60911,38213.0,4.2,61679,36885.0,0.0,-190.12000000000006,-0.03553764425718997,0,1,22
23,0,0.1,64274,36838.0,3.0,64937,37293.0,0.0,42.5,0.011536999837124707,0,1,23
24,0,0.12,67897,37108.0,3.5999999999999996,68568,37120.0,0.0,-2.1600000000004,-0.00048507060472144364,0,1,24
25,0,0.11,70000,38028.99999999999,3.3,70716,38561.0,0.0,55.22000000000044,0.013200452286413106,0,1,25
26,0,0.13,71504,38364.0,3.9000000000000004,72138,38827.0,0.0,56.2899999999996,0.011286622875612473,0,1,26
27,0,0.09,74982,38309.0,2.6999999999999997,75697,38338.0,0.0,-0.0899999999998724,-2.6103526586404822e-05,0,1,27
28,0,0.11,77026,37876.0,3.3,77741,38023.0,0.0,12.870000000000072,0.0030890273524131553,0,1,28
29,0,0.12,78498,37936.0,3.5999999999999996,79118,38240.0,0.0,32.88000000000047,0.0072226908477436725,0,1,29
30,0,0.12,80566,38731.0,3.5999999999999996,81297,39319.0,0.0,66.9599999999995,0.014407064108853264,0,1,30
31,0,0.1,82061,39410.0,3.0,82797,39710.0,0.0,27.0,0.006851053032225323,0,1,31
32,0,0.09,84406,39690.0,2.6999999999999997,85092,39430.0,0.0,-26.10000000000009,-0.007306626354245427,0,1,32
33,0,0.11,85778,39374.0,3.3,86462,39534.0,0.0,14.299999999999454,0.0033016711535529797,0,1,33
