id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
0,0,1.11,3280,34908.0,33.300000000000004,3730,35293.0,0.0,394.04999999999853,0.010169588632978075,0,1,0
1,0,0.73,7820,36413.0,21.9,8265,36337.0,0.0,-77.37999999999957,-0.002911048251997897,0,1,1
2,0,0.9,13371,35235.0,27.0,13824,35600.0,0.0,301.5,0.00950759188307081,0,1,2
3,0,1.05,18005,34296.0,31.5,18457,34468.0,0.0,149.09999999999854,0.0041404245393048345,0,1,3
4,0,1.06,21672,34351.0,31.8,22110,34331.0,0.0,-53.00000000000436,-0.0014555617012606361,0,1,4
5,0,1.07,28547,36083.0,32.1,29013,35553.0,0.0,-599.2000000000058,-0.01551977385472398,0,1,5
6,0,0.91,29505,35349.0,27.3,29962,34810.0,0.0,-517.7899999999979,-0.01609663639706916,0,1,6
7,0,0.7000000000000001,34305,35810.0,21.000000000000004,35041,36132.0,0.0,204.39999999999782,0.008154146886344507,0,1,7
8,0,0.66,38980,36053.0,19.8,39716,36250.0,0.0,110.22000000000044,0.004632069453304875,0,1,8
9,0,0.65,42693,36919.0,19.5,43330,37490.0,0.0,351.6499999999978,0.014653701346190217,0,1,9
10,0,0.62,44637,37150.0,18.6,45364,37305.0,0.0,77.49999999999855,0.0033647375504710004,0,1,10
11,0,0.74,51942,37254.0,22.2,52618,37617.0,0.0,246.419999999999,0.008938637461749038,0,1,11
12,0,0.73,55417,38440.0,21.9,56193,38804.0,0.0,243.81999999999752,0.008688865764828215,0,1,12
13,0,0.6,57057,38411.0,18.0,57812,38020.0,0.0,-252.59999999999854,-0.010960401968186134,0,1,13
14,0,0.78,60911,38213.0,23.400000000000002,61679,36885.0,0.0,-1059.2400000000002,-0.03553764425718997,0,1,14
15,0,0.63,64274,36838.0,18.9,64937,37293.0,0.0,267.7500000000015,0.011536999837124773,0,1,15
16,0,0.7000000000000001,67897,37108.0,21.000000000000004,68568,37120.0,0.0,-12.599999999998548,-0.000485070604721298,0,1,16
17,0,0.73,71504,38364.0,21.9,72138,38827.0,0.0,316.0900000000016,0.011286622875612612,0,1,17
18,0,0.8300000000000001,73560,38194.0,24.900000000000002,74256,38576.0,0.0,292.1599999999977,0.009216107241975106,0,1,18
19,0,0.5700000000000001,74982,38309.0,17.1,75697,38338.0,0.0,-0.5699999999975276,-2.6103526586328603e-05,0,1,19
20,0,0.66,78498,37936.0,19.8,79118,38240.0,0.0,180.8399999999994,0.007222690847743544,0,1,20
21,0,0.65,85778,39374.0,19.5,86462,39534.0,0.0,84.5,0.003301671153553106,0,1,21
22,0,0.93,88837,39540.0,27.900000000000002,89281,39750.0,0.0,167.39999999999563,0.004552352048558302,0,1,22
23,0,0.66,97945,40731.0,19.8,98686,41177.0,0.0,274.55999999999693,0.01021335101028689,0,1,23
24,0,1.46,104115,41432.0,43.8,104406,41515.0,0.0,77.3800000000003,0.001279204479629277,0,1,24
25,0,0.49,105942,42077.0,14.7,106733,41960.0,0.0,-72.03000000000175,-0.003493595075694645,0,1,25
26,0,0.5,111400,40855.0,15.0,112126,40609.0,0.0,-138.0,-0.0067555990698812875,0,1,26
27,0,0.6,114705,40940.0,18.0,115387,40740.0,0.0,-138.0,-0.0056179775280898875,0,1,27
28,0,0.45,118410,39871.0,13.5,119170,40147.0,0.0,110.70000000000073,0.006169897920794603,0,1,28
29,0,0.66,120479,39897.0,19.8,121109,40030.0,0.0,67.98000000000248,0.0025816477429381596,0,1,29
30,0,0.75,121769,39673.0,22.5,122519,40239.0,0.0,402.0,0.013510447911677968,0,1,30
31,0,0.65,124145,40569.0,19.5,124940,41092.0,0.0,320.4499999999971,0.012152135867287719,0,1,31
32,0,0.62,135877,39275.0,18.6,136817,39270.0,0.0,-21.699999999998546,-0.0008911521323996857,0,1,32
33,0,0.72,150534,41589.0,21.599999999999998,151455,42133.0,0.0,370.08000000000027,0.012359037245425484,0,1,33
34,0,0.7000000000000001,158389,41934.0,21.000000000000004,158476,41937.0,0.0,-18.90000000000146,-0.0006438689369008938,0,1,34
35,0,0.56,159835,40598.0,16.8,160672,39930.0,0.0,-390.8799999999981,-0.01719296517069798,0,1,35
36,0,0.56,164162,39340.0,16.8,165024,38944.0,0.0,-238.5599999999984,-0.010828673106253104,0,1,36
37,0,0.63,174181,38710.0,18.9,175047,37829.0,0.0,-573.9299999999988,-0.023533970550245368,0,1,37
38,0,0.59,178642,37413.0,17.7,179398,37636.0,0.0,113.8699999999997,0.005158634699168725,0,1,38
39,0,0.62,181218,37509.0,18.6,182072,38172.0,0.0,392.4600000000013,0.016875949772054765,0,1,39
40,0,0.74,188868,39370.0,22.2,189726,39102.0,0.0,-220.5199999999997,-0.007569215138430267,0,1,40
41,0,0.73,190697,38780.0,21.9,191498,38911.0,0.0,73.73000000000101,0.0026044352759154563,0,1,41
42,0,0.74,192935,39057.0,22.2,193742,38390.0,0.0,-515.7800000000018,-0.01784571267634489,0,1,42
43,0,0.62,204977,39203.0,18.6,205811,39335.0,0.0,63.240000000000144,0.0026018416957885935,0,1,43
44,0,0.62,208698,39220.0,18.6,209565,40206.0,0.0,592.7199999999997,0.024375318714941342,0,1,44
45,0,0.68,213279,40111.0,20.400000000000002,214146,40474.0,0.0,226.44000000000014,0.008301962055296557,0,1,45
46,0,0.6,217336,39941.0,18.0,218201,39628.0,0.0,-205.79999999999927,-0.00858766680854257,0,1,46
47,0,0.54,219131,39349.0,16.200000000000003,219981,38910.0,0.0,-253.2600000000013,-0.01191898142265375,0,1,47
48,0,0.65,221687,38697.0,19.5,222509,38768.0,0.0,26.650000000001455,0.0010595136573895195,0,1,48
49,0,0.66,223406,38700.0,19.8,224106,39052.0,0.0,212.5199999999997,0.008320413436692495,0,1,49
50,0,0.6900000000000001,229862,39707.0,20.700000000000003,230579,39409.0,0.0,-226.31999999999897,-0.00826050822273147,0,1,50
51,0,0.72,231305,39293.0,21.599999999999998,232085,39790.0,0.0,336.2400000000001,0.011885068587280181,0,1,51
52,0,0.63,237944,40275.0,18.9,238724,40566.0,0.0,164.43000000000174,0.00648044692737437,0,1,52
53,0,0.71,243667,40530.0,21.299999999999997,244421,39984.0,0.0,-408.95999999999987,-0.01421169504071058,0,1,53
54,0,0.63,246081,39727.0,18.9,247008,39818.0,0.0,38.43000000000175,0.0015354796486017766,0,1,54
55,0,0.67,264745,41720.0,20.1,265573,42200.0,0.0,301.4999999999985,0.010786193672099658,0,1,55
56,0,0.65,267250,41414.0,19.5,268204,41481.0,0.0,24.049999999999272,0.000893417684840848,0,1,56
57,0,0.55,280517,42022.0,16.5,281490,42607.0,0.0,305.25,0.013207367569368425,0,1,57
58,0,0.61,290641,44224.0,18.3,291521,44616.0,0.0,220.81999999999897,0.008185600578871164,0,1,58
59,0,0.6900000000000001,293303,44680.0,20.700000000000003,294117,44885.0,0.0,120.74999999999709,0.003916741271262215,0,1,59
60,0,0.59,297314,45009.0,17.7,298214,45294.0,0.0,150.45000000000147,0.005665533559954731,0,1,60
61,0,0.53,299280,44807.0,15.9,300061,45547.0,0.0,376.2999999999971,0.015845738389090865,0,1,61
62,0,0.63,301885,44992.0,18.9,302923,43835.0,0.0,-747.8099999999998,-0.026382467994310096,0,1,62
63,0,0.64,306871,43483.0,19.2,307687,43935.0,0.0,270.0800000000025,0.009704942161304507,0,1,63
64,0,0.61,308567,43669.0,18.3,309332,44061.0,0.0,220.81999999999897,0.008289633378369056,0,1,64
65,0,0.76,310851,44078.0,22.8,311492,43870.0,0.0,-180.88000000000176,-0.005399519034439002,0,1,65
66,0,0.52,317454,42562.0,15.600000000000001,318419,42545.0,0.0,-24.440000000000147,-0.0011042714158169325,0,1,66
67,0,0.63,319295,42097.0,18.9,320179,41776.0,0.0,-221.12999999999957,-0.008337886310188359,0,1,67
68,0,0.6900000000000001,323525,42406.0,20.700000000000003,324305,42167.0,0.0,-185.60999999999984,-0.0063434419657595565,0,1,68
69,0,0.67,329837,42134.0,20.1,330708,42564.0,0.0,267.9999999999985,0.00949352067214121,0,1,69
70,0,0.6900000000000001,338666,41160.0,20.700000000000003,339391,41213.0,0.0,15.869999999999706,0.0005587949465500383,0,1,70
71,0,0.63,349248,43299.0,18.9,350110,43438.0,0.0,68.6699999999997,0.0025173791542529743,0,1,71
72,0,0.67,352030,43174.0,20.1,352947,43199.0,0.0,-3.3500000000000014,-0.00011581044146940292,0,1,72
73,0,0.67,353865,42897.0,20.1,354707,43289.0,0.0,242.53999999999942,0.008438818565400824,0,1,73
74,0,0.67,361126,43967.0,20.1,361956,44278.0,0.0,188.269999999999,0.0063911570041166885,0,1,74
75,0,0.72,362891,43799.0,21.599999999999998,363774,43853.0,0.0,17.28000000000102,0.0005479577159296198,0,1,75
76,0,0.61,365710,42625.0,18.3,366737,42397.0,0.0,-157.38000000000176,-0.006052785923753733,0,1,76
77,0,0.71,367843,42421.0,21.299999999999997,368023,42502.0,0.0,36.2099999999984,0.0012022347422266744,0,1,77
78,0,0.72,376092,42506.0,21.599999999999998,376938,42599.0,0.0,45.35999999999913,0.0014821436973603444,0,1,78
79,0,0.67,380644,42248.0,20.1,381604,42411.0,0.0,89.10999999999913,0.003148078015527331,0,1,79
80,0,0.67,385379,43181.0,20.1,386044,43375.0,0.0,109.87999999999957,0.003797966698316374,0,1,80
81,0,0.63,389547,43082.0,18.9,390430,43335.0,0.0,140.4899999999994,0.005176175665010887,0,1,81
82,0,0.65,392295,42635.0,19.5,393135,42872.0,0.0,134.54999999999927,0.004855165943473645,0,1,82
83,0,0.66,398503,42121.0,19.8,399472,41953.0,0.0,-130.68000000000103,-0.004700743097267433,0,1,83
84,0,0.75,401277,41839.0,22.5,402159,42099.0,0.0,172.5,0.0054972633189129755,0,1,84
85,0,0.75,403161,41963.0,22.5,404046,41700.0,0.0,-219.75,-0.006982341586635846,0,1,85
86,0,0.74,408314,41644.0,22.2,409180,41951.0,0.0,204.97999999999666,0.0066516184804532585,0,1,86
87,0,0.7000000000000001,416961,42375.0,21.000000000000004,417892,42345.0,0.0,-42.0,-0.0014159292035398228,0,1,87
88,0,0.6900000000000001,433172,43549.0,20.700000000000003,434165,43631.0,0.0,35.88000000000174,0.001194057268823682,0,1,88
89,0,0.66,435364,43413.0,19.8,436290,42670.0,0.0,-510.18000000000103,-0.01780572639531941,0,1,89
90,0,0.67,438497,42238.0,20.1,439491,42265.0,0.0,-2.009999999999856,-7.102609025048025e-05,0,1,90
91,0,0.64,440657,42407.0,19.2,441676,42287.0,0.0,-95.99999999999928,-0.0035371518853019282,0,1,91
92,0,0.62,446557,41815.0,18.6,447617,42052.0,0.0,128.34000000000233,0.0049503766590937165,0,1,92
93,0,0.72,455564,42270.0,21.599999999999998,456630,42469.0,0.0,121.68000000000248,0.003998107404778885,0,1,93
94,0,0.73,461193,43116.0,21.9,462206,43596.0,0.0,328.49999999999784,0.010436960757027484,0,1,94
95,0,0.58,475736,43848.0,17.4,476874,43623.0,0.0,-147.9,-0.005815544608648058,0,1,95
96,0,0.61,485297,43063.0,18.3,486396,43415.0,0.0,196.41999999999751,0.007477416807932469,0,1,96
97,0,0.6,491052,44392.0,18.0,492184,44410.0,0.0,-7.200000000000728,-0.00027031897639217005,0,1,97
98,0,0.64,497117,44580.0,19.2,498227,45007.0,0.0,254.07999999999885,0.008905338716913373,0,1,98
99,0,0.49,503543,46413.0,14.7,504763,47112.0,0.0,327.81000000000205,0.01441406502488536,0,1,99
100,0,0.45,506279,46444.0,13.5,507416,46299.0,0.0,-78.75,-0.0037679786409439324,0,1,100
101,0,0.59,516363,46550.0,17.7,517491,46435.0,0.0,-85.55000000000219,-0.0031149301825994353,0,1,101
102,0,0.56,522584,47522.0,16.8,523743,46964.0,0.0,-329.2799999999996,-0.012373216615462295,0,1,102
103,0,0.64,528908,47098.0,19.2,530092,46423.0,0.0,-451.2,-0.014968788483587412,0,1,103
104,0,0.6,531480,46024.0,18.0,532615,46601.0,0.0,328.2000000000007,0.011885103424300393,0,1,104
105,0,0.56,541379,45905.0,16.8,542529,46164.0,0.0,128.24000000000086,0.004988563337327122,0,1,105
106,0,0.58,543825,46002.0,17.4,544931,45589.0,0.0,-256.94000000000085,-0.00963001608625715,0,1,106
107,0,0.33,578446,51403.0,9.9,579652,50464.0,0.0,-319.7700000000026,-0.0188510398225786,0,1,107
108,0,0.33,581124,49759.0,9.9,582322,50200.0,0.0,135.62999999999883,0.008259812295263097,0,1,108
109,0,0.39,584962,49050.0,11.700000000000001,586163,49462.0,0.0,148.9800000000003,0.007787971457696244,0,1,109
110,0,0.48,592979,51364.0,14.399999999999999,594090,51602.0,0.0,99.8400000000016,0.004049528852893142,0,1,110
111,0,0.55,598345,52402.0,16.5,599363,53872.0,0.0,792.0,0.027479867180641958,0,1,111
112,0,0.43,601608,54177.0,12.9,602471,54683.00000000001,0.0,204.68000000000174,0.00878601620613921,0,1,112
113,0,0.36,607028,55462.0,10.799999999999999,608211,54195.00000000001,0.0,-466.919999999999,-0.023385380981572917,0,1,113
114,0,0.45,616056,55836.0,13.5,617231,55804.0,0.0,-27.900000000001455,-0.0011103947274160619,0,1,114
115,0,0.35000000000000003,626365,54861.0,10.500000000000002,627581,55005.99999999999,0.0,40.24999999999636,0.0020962067771274602,0,1,115
116,0,0.47000000000000003,641646,54794.00000000001,14.100000000000001,642828,55798.0,0.0,457.77999999999736,0.01777566886885415,0,1,116
117,0,0.44,651851,55208.00000000001,13.2,653053,54080.99999999999,0.0,-509.0800000000083,-0.020957107665556054,0,1,117
118,0,0.46,670727,56383.99999999999,13.8,671925,57246.0,0.0,382.7200000000004,0.014755959137343944,0,1,118
119,0,0.44,677294,58511.0,13.2,678479,58854.0,0.0,137.71999999999827,0.005349421476303534,0,1,119
120,0,0.36,683808,59337.0,10.799999999999999,685028,59679.0,0.0,112.31999999999898,0.005258102027402753,0,1,120
121,0,0.2,692367,61212.00000000001,6.0,693482,63433.00000000001,0.0,438.2000000000007,0.035793635234921316,0,1,121
122,0,0.28,698597,63310.00000000001,8.4,699743,65332.00000000001,0.0,557.7599999999999,0.031464223661348906,0,1,122
123,0,0.19,718690,68234.0,5.7,719646,65900.0,0.0,-449.16000000000093,-0.03464548465574354,0,1,123
124,0,0.25,731128,62845.00000000001,7.5,732358,63762.0,0.0,221.74999999999818,0.014114090221974582,0,1,124
125,0,0.23,741600,56396.0,6.9,742756,55645.00000000001,0.0,-179.62999999999775,-0.013848499893609303,0,1,125
126,0,0.28,750792,58075.0,8.4,751995,58254.0,0.0,41.71999999999898,0.002565647869134677,0,1,126
127,0,0.31,754733,57848.99999999999,9.3,755871,57815.0,0.0,-19.839999999997236,-0.0011063285450049454,0,1,127
