id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
0,0,1.11,3280,34908.0,33.300000000000004,3730,35293.0,0.0,394.04999999999853,0.010169588632978075,0,1,0
1,0,0.73,7820,36413.0,21.9,8265,36337.0,0.0,-77.37999999999957,-0.002911048251997897,0,1,1
2,0,0.96,14752,36201.0,28.799999999999997,15210,35695.0,0.0,-514.560000000002,-0.014806220822629267,0,1,2
3,0,1.05,18005,34296.0,31.5,18457,34468.0,0.0,149.09999999999854,0.0041404245393048345,0,1,3
4,0,1.08,19395,34988.0,32.400000000000006,19841,35072.0,0.0,58.32000000000116,0.001543386303875645,0,1,4
5,0,1.06,21672,34351.0,31.8,22110,34331.0,0.0,-53.00000000000436,-0.0014555617012606361,0,1,5
6,0,0.8200000000000001,27185,36106.0,24.6,27662,36176.0,0.0,32.800000000001454,0.0011078491109511375,0,1,6
7,0,1.07,28547,36083.0,32.1,29013,35553.0,0.0,-599.2000000000058,-0.01551977385472398,0,1,7
8,0,0.91,29505,35349.0,27.3,29962,34810.0,0.0,-517.7899999999979,-0.01609663639706916,0,1,8
9,0,0.99,32278,35191.0,29.7,32881,35609.0,0.0,384.1199999999997,0.011025546304452837,0,1,9
10,0,0.7000000000000001,34305,35810.0,21.000000000000004,35041,36132.0,0.0,204.39999999999782,0.008154146886344507,0,1,10
11,0,0.59,35790,36550.0,17.7,36336,36330.0,0.0,-147.5000000000029,-0.006839945280437891,0,1,11
12,0,0.73,41182,36419.0,21.9,41903,37188.0,0.0,539.469999999999,0.020291606029819564,0,1,12
13,0,0.65,42693,36919.0,19.5,43330,37490.0,0.0,351.6499999999978,0.014653701346190217,0,1,13
14,0,0.62,44637,37150.0,18.6,45364,37305.0,0.0,77.49999999999855,0.0033647375504710004,0,1,14
15,0,0.74,51942,37254.0,22.2,52618,37617.0,0.0,246.419999999999,0.008938637461749038,0,1,15
16,0,0.73,55417,38440.0,21.9,56193,38804.0,0.0,243.81999999999752,0.008688865764828215,0,1,16
17,0,0.6,57057,38411.0,18.0,57812,38020.0,0.0,-252.59999999999854,-0.010960401968186134,0,1,17
18,0,0.78,60911,38213.0,23.400000000000002,61679,36885.0,0.0,-1059.2400000000002,-0.03553764425718997,0,1,18
19,0,0.72,63099,37585.0,21.599999999999998,63676,37466.0,0.0,-107.28000000000029,-0.003964347479047503,0,1,19
20,0,0.63,64274,36838.0,18.9,64937,37293.0,0.0,267.7500000000015,0.011536999837124773,0,1,20
21,0,0.8,66392,37480.0,24.0,67077,37250.0,0.0,-208.0,-0.006937033084311633,0,1,21
22,0,0.7000000000000001,67897,37108.0,21.000000000000004,68568,37120.0,0.0,-12.599999999998548,-0.000485070604721298,0,1,22
23,0,0.5700000000000001,74982,38309.0,17.1,75697,38338.0,0.0,-0.5699999999975276,-2.6103526586328603e-05,0,1,23
24,0,0.66,78498,37936.0,19.8,79118,38240.0,0.0,180.8399999999994,0.007222690847743544,0,1,24
25,0,0.7000000000000001,80566,38731.0,21.000000000000004,81297,39319.0,0.0,390.59999999999854,0.014407064108853318,0,1,25
26,0,0.6,82061,39410.0,18.0,82797,39710.0,0.0,162.0,0.006851053032225323,0,1,26
27,0,0.49,84406,39690.0,14.7,85092,39430.0,0.0,-142.0999999999978,-0.0073066263542452894,0,1,27
28,0,0.65,85778,39374.0,19.5,86462,39534.0,0.0,84.5,0.003301671153553106,0,1,28
29,0,0.93,88837,39540.0,27.900000000000002,89281,39750.0,0.0,167.39999999999563,0.004552352048558302,0,1,29
30,0,0.67,94280,40695.0,20.1,94979,40462.0,0.0,-176.21000000000058,-0.006462710406683889,0,1,30
31,0,1.49,101991,41208.0,44.7,102146,41160.0,0.0,-116.2199999999968,-0.0018928363424577232,0,1,31
32,0,0.78,103559,41567.0,23.400000000000002,104050,41497.0,0.0,-78.00000000000219,-0.0024057545649193543,0,1,32
33,0,1.46,104115,41432.0,43.8,104406,41515.0,0.0,77.3800000000003,0.001279204479629277,0,1,33
34,0,0.49,105942,42077.0,14.7,106733,41960.0,0.0,-72.03000000000175,-0.003493595075694645,0,1,34
35,0,0.6900000000000001,113275,41200.0,20.700000000000003,114007,40993.0,0.0,-163.53000000000173,-0.00575242718446608,0,1,35
36,0,0.61,125814,41254.0,18.3,126477,40920.0,0.0,-222.03999999999797,-0.008823386823095861,0,1,36
37,0,0.74,131668,40301.0,22.2,132438,39515.0,0.0,-603.8399999999995,-0.020247636535073554,0,1,37
38,0,0.59,133348,39490.0,17.7,134193,39531.0,0.0,6.489999999998691,0.00027855153203337003,0,1,38
39,0,0.6900000000000001,137715,39273.0,20.700000000000003,138514,40080.0,0.0,536.1299999999981,0.019784584829271947,0,1,39
40,0,0.61,140240,40205.0,18.3,141110,39947.0,0.0,-175.68000000000103,-0.007163288148240311,0,1,40
41,0,0.67,146320,41045.0,20.1,147019,41190.0,0.0,77.05000000000146,0.002801802899256966,0,1,41
42,0,0.72,150534,41589.0,21.599999999999998,151455,42133.0,0.0,370.08000000000027,0.012359037245425484,0,1,42
43,0,0.63,152932,42046.0,18.9,153843,42571.0,0.0,311.85,0.011772820244494126,0,1,43
44,0,0.54,154793,42523.0,16.200000000000003,155472,42054.0,0.0,-269.460000000002,-0.01173482585894701,0,1,44
45,0,0.56,164162,39340.0,16.8,165024,38944.0,0.0,-238.5599999999984,-0.010828673106253104,0,1,45
46,0,0.55,165848,39269.0,16.5,166671,39448.0,0.0,81.95000000000073,0.003794341592604887,0,1,46
47,0,0.61,172500,39205.0,18.3,173299,39261.0,0.0,15.859999999999854,0.000663180716745307,0,1,47
48,0,0.59,178642,37413.0,17.7,179398,37636.0,0.0,113.8699999999997,0.005158634699168725,0,1,48
49,0,0.62,181218,37509.0,18.6,182072,38172.0,0.0,392.4600000000013,0.016875949772054765,0,1,49
50,0,0.77,185240,38766.0,23.1,185912,38769.0,0.0,-20.78999999999869,-0.0006964866119795259,0,1,50
51,0,0.72,186783,39421.0,21.599999999999998,187523,39302.0,0.0,-107.28000000000029,-0.0037797113213769414,0,1,51
52,0,0.74,188868,39370.0,22.2,189726,39102.0,0.0,-220.5199999999997,-0.007569215138430267,0,1,52
53,0,0.65,198282,38826.0,19.5,199121,39411.0,0.0,360.75,0.014294544892597743,0,1,53
54,0,0.64,202430,40071.0,19.2,203295,40066.0,0.0,-22.400000000000727,-0.0008734496269122591,0,1,54
55,0,0.62,208698,39220.0,18.6,209565,40206.0,0.0,592.7199999999997,0.024375318714941342,0,1,55
56,0,0.54,219131,39349.0,16.200000000000003,219981,38910.0,0.0,-253.2600000000013,-0.01191898142265375,0,1,56
57,0,0.65,221687,38697.0,19.5,222509,38768.0,0.0,26.650000000001455,0.0010595136573895195,0,1,57
58,0,0.66,223406,38700.0,19.8,224106,39052.0,0.0,212.5199999999997,0.008320413436692495,0,1,58
59,0,0.67,225880,39271.0,20.1,226743,39120.0,0.0,-121.27000000000189,-0.0046089990069008374,0,1,59
60,0,0.75,227584,39203.0,22.5,228307,39895.0,0.0,496.5,0.016886462770706323,0,1,60
61,0,0.6900000000000001,229862,39707.0,20.700000000000003,230579,39409.0,0.0,-226.31999999999897,-0.00826050822273147,0,1,61
62,0,0.72,231305,39293.0,21.599999999999998,232085,39790.0,0.0,336.2400000000001,0.011885068587280181,0,1,62
63,0,0.73,235483,40543.0,21.9,236244,41197.0,0.0,455.5199999999983,0.015391066275312573,0,1,63
64,0,0.65,242028,40882.0,19.5,242850,40790.0,0.0,-79.29999999999927,-0.0029841984247345747,0,1,64
65,0,0.71,243667,40530.0,21.299999999999997,244421,39984.0,0.0,-408.95999999999987,-0.01421169504071058,0,1,65
66,0,0.63,246081,39727.0,18.9,247008,39818.0,0.0,38.43000000000175,0.0015354796486017766,0,1,66
67,0,0.61,250687,40464.0,18.3,251500,40447.0,0.0,-28.67000000000262,-0.0011615262949783583,0,1,67
68,0,0.72,258764,41158.0,21.599999999999998,259527,41224.0,0.0,25.92000000000044,0.000874678069877074,0,1,68
69,0,0.67,262943,41781.0,20.1,263804,41715.0,0.0,-64.31999999999752,-0.002297695124578069,0,1,69
70,0,0.67,264745,41720.0,20.1,265573,42200.0,0.0,301.4999999999985,0.010786193672099658,0,1,70
71,0,0.59,282500,42831.0,17.7,283370,43340.0,0.0,282.6100000000013,0.011183488594709494,0,1,71
72,0,0.74,286734,43367.0,22.2,287512,43715.0,0.0,235.32000000000045,0.007332764544469311,0,1,72
73,0,0.61,290641,44224.0,18.3,291521,44616.0,0.0,220.81999999999897,0.008185600578871164,0,1,73
74,0,0.6900000000000001,293303,44680.0,20.700000000000003,294117,44885.0,0.0,120.74999999999709,0.003916741271262215,0,1,74
75,0,0.59,297314,45009.0,17.7,298214,45294.0,0.0,150.45000000000147,0.005665533559954731,0,1,75
76,0,0.63,301885,44992.0,18.9,302923,43835.0,0.0,-747.8099999999998,-0.026382467994310096,0,1,76
77,0,0.76,310851,44078.0,22.8,311492,43870.0,0.0,-180.88000000000176,-0.005399519034439002,0,1,77
78,0,0.76,312117,44106.0,22.8,312491,44184.0,0.0,36.480000000006115,0.0010882873078494548,0,1,78
79,0,0.52,317454,42562.0,15.600000000000001,318419,42545.0,0.0,-24.440000000000147,-0.0011042714158169325,0,1,79
80,0,0.6900000000000001,323525,42406.0,20.700000000000003,324305,42167.0,0.0,-185.60999999999984,-0.0063434419657595565,0,1,80
81,0,0.79,325590,42267.0,23.700000000000003,326453,42194.0,0.0,-81.36999999999826,-0.0024368892989802397,0,1,81
82,0,0.67,329837,42134.0,20.1,330708,42564.0,0.0,267.9999999999985,0.00949352067214121,0,1,82
83,0,0.6900000000000001,338666,41160.0,20.700000000000003,339391,41213.0,0.0,15.869999999999706,0.0005587949465500383,0,1,83
84,0,0.67,340172,41717.0,20.1,340950,42027.0,0.0,187.5999999999971,0.006711892034422313,0,1,84
85,0,0.66,344777,42632.0,19.8,345608,42578.0,0.0,-55.44000000000305,-0.001970350910114576,0,1,85
86,0,0.63,347344,43358.0,18.9,348240,43361.0,0.0,-17.01000000000058,-0.0006227224502975442,0,1,86
87,0,0.63,349248,43299.0,18.9,350110,43438.0,0.0,68.6699999999997,0.0025173791542529743,0,1,87
88,0,0.67,352030,43174.0,20.1,352947,43199.0,0.0,-3.3500000000000014,-0.00011581044146940292,0,1,88
89,0,0.67,353865,42897.0,20.1,354707,43289.0,0.0,242.53999999999942,0.008438818565400824,0,1,89
90,0,0.7000000000000001,356462,43962.0,21.000000000000004,357372,43977.0,0.0,-10.500000000000004,-0.00034120376688958655,0,1,90
91,0,0.67,361126,43967.0,20.1,361956,44278.0,0.0,188.269999999999,0.0063911570041166885,0,1,91
92,0,0.72,362891,43799.0,21.599999999999998,363774,43853.0,0.0,17.28000000000102,0.0005479577159296198,0,1,92
93,0,0.61,365710,42625.0,18.3,366737,42397.0,0.0,-157.38000000000176,-0.006052785923753733,0,1,93
94,0,0.71,367843,42421.0,21.299999999999997,368023,42502.0,0.0,36.2099999999984,0.0012022347422266744,0,1,94
95,0,0.78,371430,42731.0,23.400000000000002,372269,42545.0,0.0,-168.48000000000175,-0.005054878191476966,0,1,95
96,0,0.73,374255,42425.0,21.9,375131,42601.0,0.0,106.57999999999956,0.0034413671184442994,0,1,96
97,0,0.72,376092,42506.0,21.599999999999998,376938,42599.0,0.0,45.35999999999913,0.0014821436973603444,0,1,97
98,0,0.67,385379,43181.0,20.1,386044,43375.0,0.0,109.87999999999957,0.003797966698316374,0,1,98
99,0,0.65,392295,42635.0,19.5,393135,42872.0,0.0,134.54999999999927,0.004855165943473645,0,1,99
100,0,0.66,398503,42121.0,19.8,399472,41953.0,0.0,-130.68000000000103,-0.004700743097267433,0,1,100
101,0,0.74,408314,41644.0,22.2,409180,41951.0,0.0,204.97999999999666,0.0066516184804532585,0,1,101
102,0,0.66,411280,41631.0,19.8,412314,41464.0,0.0,-130.02000000000118,-0.004732050635343896,0,1,102
103,0,0.61,413568,42139.0,18.3,414628,42218.0,0.0,29.88999999999869,0.0011628182918436093,0,1,103
104,0,0.6900000000000001,427784,43807.0,20.700000000000003,428782,43789.0,0.0,-33.11999999999826,-0.0010957152966420314,0,1,104
105,0,0.68,429900,44045.0,20.400000000000002,430977,43916.0,0.0,-108.12000000000117,-0.003609944375070989,0,1,105
106,0,0.67,438497,42238.0,20.1,439491,42265.0,0.0,-2.009999999999856,-7.102609025048025e-05,0,1,106
107,0,0.64,440657,42407.0,19.2,441676,42287.0,0.0,-95.99999999999928,-0.0035371518853019282,0,1,107
108,0,0.6900000000000001,444192,42563.0,20.700000000000003,445255,42357.0,0.0,-162.8399999999994,-0.005544721941592443,0,1,108
109,0,0.62,446557,41815.0,18.6,447617,42052.0,0.0,128.34000000000233,0.0049503766590937165,0,1,109
110,0,0.72,455564,42270.0,21.599999999999998,456630,42469.0,0.0,121.68000000000248,0.003998107404778885,0,1,110
111,0,0.6900000000000001,457923,42736.0,20.700000000000003,458980,42851.0,0.0,58.64999999999854,0.0019889554473979288,0,1,111
112,0,0.73,461193,43116.0,21.9,462206,43596.0,0.0,328.49999999999784,0.010436960757027484,0,1,112
113,0,0.67,463516,43633.0,20.1,464575,43660.0,0.0,-2.009999999999856,-6.875529988769474e-05,0,1,113
114,0,0.65,473207,44542.0,19.5,474351,43916.0,0.0,-426.3999999999978,-0.014727672758295467,0,1,114
115,0,0.58,475736,43848.0,17.4,476874,43623.0,0.0,-147.9,-0.005815544608648058,0,1,115
116,0,0.71,481729,43729.0,21.299999999999997,482815,43690.0,0.0,-48.990000000002325,-0.001577900249262578,0,1,116
117,0,0.61,485297,43063.0,18.3,486396,43415.0,0.0,196.41999999999751,0.007477416807932469,0,1,117
118,0,0.55,487629,44155.0,16.5,488674,44249.0,0.0,35.19999999999709,0.0014494394745780705,0,1,118
119,0,0.6,491052,44392.0,18.0,492184,44410.0,0.0,-7.200000000000728,-0.00027031897639217005,0,1,119
120,0,0.59,499645,45484.0,17.7,500815,45882.0,0.0,217.11999999999972,0.008090757189341297,0,1,120
121,0,0.51,510031,46262.0,15.3,511204,46882.0,0.0,300.9000000000007,0.012753447754096266,0,1,121
122,0,0.52,512634,47138.0,15.600000000000001,513818,46867.0,0.0,-156.5200000000019,-0.006385506385506462,0,1,122
123,0,0.55,518904,47236.0,16.5,520050,47496.0,0.0,126.5,0.004869167584046066,0,1,123
124,0,0.62,547411,45991.0,18.6,548528,46628.0,0.0,376.3400000000023,0.013198234437172572,0,1,124
125,0,0.58,549890,46560.0,17.4,551008,46887.0,0.0,172.25999999999985,0.006378865979381438,0,1,125
126,0,0.47000000000000003,559753,49205.0,14.100000000000001,560913,49245.0,0.0,4.699999999999271,0.00020323137892487448,0,1,126
