param_sl_atr,param_adx_period,param_adx_threshold,param_volume_lookback,param_volume_mult,param_regime_lookback,param_use_volume_filter,param_use_trend_filter,param_use_regime_filter,htf_train_n_trades,htf_train_profit_factor,htf_train_win_rate,htf_train_trades_per_month,htf_train_avg_trade_pct,htf_train_total_return_pct,m1_train_n_trades,m1_train_profit_factor,m1_train_win_rate,m1_train_trades_per_month,m1_train_avg_trade_pct,m1_train_total_return_pct,m1_oos1_n_trades,m1_oos1_profit_factor,m1_oos1_win_rate,m1_oos1_trades_per_month,m1_oos1_avg_trade_pct,m1_oos1_total_return_pct,m1_oos2_n_trades,m1_oos2_profit_factor,m1_oos2_win_rate,m1_oos2_trades_per_month,m1_oos2_avg_trade_pct,m1_oos2_total_return_pct
5.0,16,15,35,1.3,10,False,True,True,484,1.19158449948105,53.51239669421488,3.4714797360980207,0.008868382084690101,17.129800000000092,484,1.19158449948105,53.51239669421488,3.4714797360980207,0.008868382084690101,17.129800000000092,292,1.175307917294981,55.47945205479452,3.4911547525530247,0.0693420334414493,8.6609999999999,146,1.1044291513690982,50.0,2.6188803771361227,0.013369741660240192,2.5827
1.0,18,15,45,2.0,10,False,False,True,531,1.1399671785282715,53.672316384180796,3.8085862393967953,-0.00036971707457625976,79.46470000000168,531,1.1399671785282715,53.672316384180796,3.8085862393967953,-0.00036971707457625976,79.46470000000168,322,1.3455427220927771,56.2111801242236,3.8498350353495683,0.14345375695162654,99.47940000000018,189,1.1765089556783987,51.85185185185185,3.3901944608132,-0.015476238619783152,32.284599999999905
1.0,18,35,45,1.5,10,False,False,True,531,1.1399671785282715,53.672316384180796,3.8085862393967953,-0.00036971707457625976,79.46470000000168,531,1.1399671785282715,53.672316384180796,3.8085862393967953,-0.00036971707457625976,79.46470000000168,322,1.3455427220927771,56.2111801242236,3.8498350353495683,0.14345375695162654,99.47940000000018,189,1.1765089556783987,51.85185185185185,3.3901944608132,-0.015476238619783152,32.284599999999905
3.0,28,15,30,1.0,35,False,True,True,614,1.139706665667121,53.420195439739416,4.403901979264845,0.02654196806277167,28.326700000000393,614,1.139706665667121,53.420195439739416,4.403901979264845,0.02654196806277167,28.326700000000393,416,1.1239301748577097,51.92307692307693,4.973699921445405,0.041854714763556386,14.290499999999895,205,1.1080593891317931,51.707317073170735,3.6771950500883914,0.015484265089970204,7.930899999999901
4.5,16,15,15,1.8,40,False,True,True,798,1.1347974855232645,54.01002506265664,5.723638077285579,0.031258936396701166,23.61350000000027,798,1.1347974855232645,54.01002506265664,5.723638077285579,0.031258936396701166,23.61350000000027,511,1.182371954648026,53.42465753424658,6.109520816967793,0.05249363327664724,17.15790000000013,261,1.1031977226196865,49.808429118773944,4.681697112551562,0.013217308381062486,5.912600000000071
5.0,28,30,45,1.1,50,False,False,True,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,558,1.2143349611875223,53.94265232974911,6.671453260015712,0.08414262201437031,20.175799999999956,263,1.1192582677679486,50.19011406844106,4.717572186210961,0.02053513598630792,6.210100000000072
5.0,28,35,45,1.0,50,False,False,True,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,558,1.2143349611875223,53.94265232974911,6.671453260015712,0.08414262201437031,20.175799999999956,263,1.1192582677679486,50.19011406844106,4.717572186210961,0.02053513598630792,6.210100000000072
5.0,16,35,25,1.4,50,False,False,True,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,830,1.1237789602470247,54.21686746987952,5.9531573986804895,0.0277733628135124,20.396000000000168,558,1.2143349611875223,53.94265232974911,6.671453260015712,0.08414262201437031,20.175799999999956,263,1.1192582677679486,50.19011406844106,4.717572186210961,0.02053513598630792,6.210100000000072
3.0,18,15,30,1.7,35,False,True,True,748,1.118457358646929,53.6096256684492,5.365014137606032,0.022390142402826208,30.1890000000003,748,1.118457358646929,53.6096256684492,5.365014137606032,0.022390142402826208,30.1890000000003,468,1.0840677203142424,52.13675213675214,5.59541241162608,0.03426756038085649,11.354799999999848,257,1.1515520581793672,51.36186770428015,4.609946965232764,0.01716419874104398,12.953699999999946
